passer_player_name,season,MVP,posteam,wins,losses,pct,tot_rushing_yards,tot_rushing_tds,tot_games_played,avg_air_epa,epa_play,avg_wpa,tot_completions,tot_attempts,tot_passing_yards,tot_passing_tds,tot_ints,avg_cpoe,passing_yard_rank,cpoe_rank,avg_wpa_rank,epa_rank,passing_td_rank,completion_percentage,comp_percentage_rank,passing_epa_rank,tot_yards,tot_tds,tot_yard_rank,tot_td_rank,played_ten_games,win_rank
D.Culpepper,2007,0,LV,4,12,0.25,46,3,7,NA,-0.0347675542146362,0.00551260116489889,108,206,1332,5,5,-2.35572834635339,33,31,7,21,37,0.524271844660194,37,12,1378,8,33,32,0,37.5
D.Garrard,2007,0,JAX,11,5,0.6875,182,1,12,NA,0.19342853428312,0.00126653138948937,208,345,2509,18,3,4.47235130455216,18,7,37,4,15,0.602898550724638,12,13,2691,19,18,14.5,1,6
D.Huard,2007,0,KC,4,12,0.25,-1,0,11,NA,-0.10255954421733,0.00401069431265304,206,371,2257,11,13,2.28371014069898,21,17,19,29,20,0.555256064690027,28,14,2256,11,22,23,1,37.5
D.McNabb,2007,0,PHI,8,8,0.5,236,0,14,NA,0.0471525017702393,0.00248460742680192,291,519,3324,19,7,-0.746327520726801,13,26,32,16,14,0.560693641618497,25,15,3560,19,11,14.5,1,18
E.Manning,2007,0,NYG,10,6,0.625,69,1,16,NA,-0.107174619870928,0.00444071200101683,297,556,3336,23,20,-5.03249999178883,12,40,13,30,11,0.534172661870504,33,16,3405,24,13,11,1,10
G.Frerotte,2007,0,LA,3,13,0.1875,3,0,8,NA,-0.266964786651513,0.00321172954606087,94,179,1014,7,12,-4.30828508153652,40,37,26,42,31,0.525139664804469,36,17,1017,7,42,34.5,0,42.5
J.Campbell,2007,0,WAS,9,7,0.5625,186,1,13,NA,0.0295199741381791,0.00283406582375572,250,440,2700,12,11,1.64943230361795,16,22,30,18,19,0.568181818181818,23,18,2886,13,17,19,1,14
J.Cutler,2007,0,DEN,7,9,0.4375,205,1,16,NA,0.0942800850672513,0.00136105482132871,297,495,3497,20,14,2.08144541176265,10,18,35,10,13,0.6,14,19,3702,21,10,13,1,25
J.Garcia,2007,0,TB,9,7,0.5625,116,1,13,NA,0.0805382086250517,7.06238116840407e-4,209,347,2440,13,4,2.51828758871254,19,14,39,11,18,0.602305475504323,13,20,2556,14,19,18,1,14
J.Harrington,2007,0,ATL,4,12,0.25,33,0,12,NA,-0.128914434457344,0.00399312551528349,215,380,2215,7,8,-3.9760562506589,23,36,20,32,32,0.565789473684211,24,21,2248,7,23,34.5,1,37.5
J.Kitna,2007,0,DET,7,9,0.4375,63,0,16,NA,-0.0496592355109719,0.00421538351562547,355,611,4066,18,21,1.84132941417999,6,20,17,23,16,0.5810147299509,21,22,4129,18,6,16,1,25
J.Losman,2007,0,BUF,7,9,0.4375,110,0,8,NA,-0.162070139067824,3.63562438343915e-4,111,189,1204,4,6,1.56927296343972,35,23,41,36,41,0.587301587301587,17,23,1314,4,34,41.5,0,25
J.McCown,2007,0,LV,4,12,0.25,149,0,9,NA,-0.109989329468321,0.00656866320082823,111,207,1151,10,11,-1.20719266665536,37,27,4,31,25,0.536231884057971,32,24,1300,10,35,27,0,37.5
K.Boller,2007,0,BAL,5,11,0.3125,89,0,12,NA,-0.128963458704362,0.00412298642528771,168,300,1743,9,10,2.46065682590459,28,16,18,33,27,0.56,26,25,1832,9,26,30.5,1,31.5
K.Clemens,2007,0,NYJ,4,12,0.25,111,1,10,NA,-0.199411955056272,0.00272487673661484,130,278,1529,5,10,-6.38587638735771,31,41,31,40,38,0.467625899280576,42,26,1640,6,31,37.5,1,37.5
K.Warner,2007,0,ARI,8,8,0.5,15,1,14,NA,0.036095458882155,0.00495488715045393,282,472,3409,27,17,2.84047778528016,11,13,9,17,9,0.597457627118644,15,27,3424,28,12,8,1,18
L.McCown,2007,0,TB,9,7,0.5625,117,0,5,NA,-0.054006315893735,0.00916013917889918,94,155,1009,5,3,3.24649021495134,41,12,2,24,39,0.606451612903226,11,28,1126,5,39,39.5,0,14
M.Bulger,2007,0,LA,3,13,0.1875,13,0,12,NA,-0.131569403686797,0.00354195032344265,221,416,2392,11,15,-1.68745772715161,20,30,24,34,21,0.53125,34,29,2405,11,20,23,1,42.5
M.Hasselbeck,2007,0,SEA,10,6,0.625,97,0,16,NA,0.0961156895746457,0.00423245003630974,352,595,3966,28,12,2.46081249007966,8,15,16,9,8,0.591596638655462,16,30,4063,28,7,8,1,10
M.Schaub,2007,0,HOU,8,8,0.5,52,0,11,NA,-0.0816393264201118,0.00173110964473318,192,305,2241,9,9,5.70468150511168,22,4,34,28,28,0.629508196721312,4,31,2293,9,21,30.5,1,18
P.Manning,2007,0,IND,13,3,0.8125,-5,3,16,NA,0.253077170923666,0.00124699654284537,337,537,4040,31,14,4.10161521906654,7,10,38,2,4,0.62756052141527,6,32,4035,34,8,3.5,1,3
P.Rivers,2007,0,LAC,11,5,0.6875,33,1,16,NA,0.0635697668815754,0.00438405135919935,277,482,3152,21,15,1.80392148042167,15,21,14,13,12,0.574688796680498,22,33,3185,22,15,12,1,6
Q.Gray,2007,0,JAX,11,5,0.6875,57,0,7,NA,0.155791465662266,0.00451005223196595,80,154,986,10,5,-3.21450204076901,42,32,12,7,26,0.519480519480519,39,34,1043,10,41,27,0,6
R.Grossman,2007,0,CHI,7,9,0.4375,23,0,8,NA,-0.219938785006681,0.00189853384694081,122,250,1411,4,7,-4.76245896916994,32,38,33,41,42,0.488,41,35,1434,4,32,41.5,0,25
S.McNair,2007,0,BAL,5,11,0.3125,32,0,6,NA,-0.188039311049155,0.00390211888674564,133,216,1113,2,4,3.40302126529889,38,11,21,38,44,0.615740740740741,9,36,1145,2,38,43.5,0,31.5
S.Rosenfels,2007,0,HOU,8,8,0.5,51,1,9,NA,0.129885631737931,0.00364851188899679,154,247,1684,15,12,1.07204546615229,29,24,23,8,17,0.623481781376518,8,37,1735,16,29,17,0,18
T.Dilfer,2007,0,SF,5,11,0.3125,25,0,7,NA,-0.362835995835321,-6.38078691360152e-4,113,247,1166,7,12,-6.6874536458385,36,42,44,44,33,0.45748987854251,43,39,1191,7,37,34.5,0,31.5
T.Edwards,2007,0,BUF,7,9,0.4375,49,0,10,NA,-0.177564688413866,3.1952553821127e-4,151,281,1630,7,8,-3.68291171946267,30,35,42,37,34,0.537366548042705,31,40,1679,7,30,34.5,1,25
T.Jackson,2007,0,MIN,8,8,0.5,260,3,12,NA,-0.0661816800850957,9.83013336010632e-5,171,313,1911,9,12,-0.0860344535774655,24,25,43,26,29,0.546325878594249,30,41,2171,12,24,20.5,1,18
T.Romo,2007,0,DAL,13,3,0.8125,128,2,16,NA,0.227489265561834,0.00463826392011924,335,546,4211,36,19,5.02161301508217,3,6,11,3,2,0.613553113553114,10,42,4339,38,3,2,1,3
V.Testaverde,2007,0,CAR,7,9,0.4375,22,0,6,NA,-0.192596908616326,0.00437777281719265,94,182,936,5,6,-8.96996122277425,43,43,15,39,40,0.516483516483517,40,43,958,5,44,39.5,0,25
V.Young,2007,0,TEN,10,6,0.625,395,3,15,NA,-0.041756018717233,0.00300619958579181,238,407,2546,9,17,1.9637621048352,17,19,27,22,30,0.584766584766585,19,44,2941,12,16,20.5,1,10
P.Manning,2008,1,IND,12,4,0.75,21,1,16,NA,0.232253247244483,0.00562042396810044,371,570,4002,27,12,4.98022238143544,6,4,5,3,5,0.650877192982456,1,28,4023,28,7,5,1,3.5
A.Rodgers,2008,0,GB,6,10,0.375,207,4,16,NA,0.139931223303807,0.00619444503882938,341,572,4038,28,13,4.6072439620128,4,6,4,7,4,0.596153846153846,12,1,4245,32,4,3,1,28
B.Favre,2008,0,NYJ,9,7,0.5625,43,1,16,NA,0.0200398187133778,0.0027701343991295,343,557,3472,22,22,3.54724036961736,11,9,22,20,9,0.615798922800718,7,2,3515,23,12,9.5,1,15
B.Griese,2008,0,TB,9,7,0.5625,-1,0,5,NA,-0.139835387239742,-0.00106882061174695,110,193,1073,5,7,-1.297394434611,36,24,35,32,36,0.569948186528497,21,3,1072,5,37,36.5,0,15
B.Roethlisberger,2008,0,PIT,12,4,0.75,101,2,16,NA,-0.0313964607525634,0.00399232164921111,282,518,3314,17,15,-0.0835928002733551,14,20,17,24,15,0.544401544401544,27,4,3415,19,15,15,1,3.5
C.Pennington,2008,0,MIA,11,5,0.6875,58,1,16,NA,0.180399682845928,0.00327408733199184,321,499,3653,19,7,5.03558984014499,9,3,21,4,12,0.643286573146293,2,5,3711,20,10,14,1,7.5
D.Anderson,2008,0,CLE,4,12,0.25,58,0,10,NA,-0.0844803512762762,5.48854194209881e-4,142,300,1615,9,8,-10.1580569094845,32,37,34,29,30,0.473333333333333,37,6,1673,9,31,31.5,1,32.5
D.Brees,2008,0,NO,8,8,0.5,-1,0,16,NA,0.233808528485609,6.29808819292623e-4,413,649,5069,34,17,2.76411626111256,1,12,33,2,1,0.636363636363636,4,7,5068,34,1,1.5,1,21.5
D.Garrard,2008,0,JAX,5,11,0.3125,322,2,16,NA,-0.00152534763448658,0.004352380157585,335,578,3620,15,13,3.1608984946753,10,11,11,22,17,0.579584775086505,18,8,3942,17,9,17.5,1,29.5
D.McNabb,2008,0,PHI,9,6,0.59375,151,2,16,NA,0.0881416180855545,0.00672897429403175,345,595,3916,23,11,-0.44121229767583,7,21,2,11,8,0.579831932773109,17,9,4067,25,6,8,1,15
D.Orlovsky,2008,0,DET,0,16,0,29,0,10,NA,-0.0966375955097471,0.00669162552150075,143,271,1616,8,8,-1.34786824918976,31,25,3,30,32,0.527675276752767,31,10,1645,8,32,33.5,1,37
E.Manning,2008,0,NYG,12,4,0.75,10,1,16,NA,0.091309721688279,0.00416196321791143,289,508,3238,21,10,0.471577989928266,17,19,13,10,10,0.568897637795276,22,11,3248,22,17,11,1,3.5
G.Frerotte,2008,0,MIN,10,6,0.625,7,1,11,NA,-0.116614605587202,0.00467560978432773,178,330,2157,12,15,-3.81016009705979,27,32,8,31,24,0.539393939393939,28,12,2164,13,28,25.5,1,10.5
J.Campbell,2008,0,WAS,8,8,0.5,258,1,16,NA,-0.0436104442123293,0.00103067969595263,315,546,3245,13,6,-1.77520128911387,16,27,32,25,21,0.576923076923077,19,13,3503,14,13,23,1,21.5
J.Cutler,2008,0,DEN,8,8,0.5,200,2,16,NA,0.170863781279514,0.00391342308515453,384,628,4525,25,18,1.55441633715535,3,15,19,5,7,0.611464968152866,10,14,4725,27,2,6,1,21.5
J.Delhomme,2008,0,CAR,12,4,0.75,21,2,16,NA,0.0635400849380328,0.00254547939678928,246,434,3284,15,12,-1.12301427416685,15,23,24,15,18,0.566820276497696,23,15,3305,17,16,17.5,1,3.5
J.Flacco,2008,0,BAL,11,5,0.6875,181,2,16,NA,-0.0488383941730158,0.00422080899352635,257,462,2971,14,12,-0.95795010620693,20,22,12,27,20,0.556277056277056,24,16,3152,16,18,20,1,7.5
J.Garcia,2008,0,TB,9,7,0.5625,151,1,12,NA,0.0660486043090774,-0.00220094263532979,244,403,2712,12,6,3.64547420859985,22,8,37,13,25,0.60545905707196,11,17,2863,13,22,25.5,1,15
J.O'Sullivan,2008,0,SF,7,9,0.4375,145,0,9,NA,-0.231682697671145,-0.00168175538048112,128,253,1678,8,11,-1.75856770903852,30,26,36,37,33,0.505928853754941,34,18,1823,8,30,33.5,0,26
J.Russell,2008,0,LV,5,11,0.3125,127,1,15,NA,-0.148815487254375,0.0087765678205626,198,398,2423,13,8,-5.08621139944762,26,33,1,33,22,0.49748743718593,35,19,2550,14,26,23,1,29.5
K.Collins,2008,0,TEN,13,3,0.8125,49,0,16,NA,0.0355829709754133,0.00117188068313637,243,425,2681,12,7,-2.33718078310897,24,28,31,18,26,0.571764705882353,20,20,2730,12,25,27,1,1
K.Orton,2008,0,CHI,9,7,0.5625,49,3,15,NA,-0.0734328906653912,0.00229594548148463,273,494,2979,18,12,-2.43755645078161,19,29,27,28,13,0.552631578947368,25,21,3028,21,20,12.5,1,15
K.Warner,2008,0,ARI,9,7,0.5625,-2,0,16,NA,0.145309617556287,0.00462963181996123,402,628,4582,30,14,5.69133427576954,2,1,9,6,3,0.640127388535032,3,22,4580,30,3,4,1,15
M.Bulger,2008,0,LA,2,14,0.125,41,0,15,NA,-0.1935993410371,0.00409343030504694,252,480,2727,11,13,-5.72760963399023,21,34,14,36,27,0.525,32,23,2768,11,24,28.5,1,35.5
M.Cassel,2008,0,NE,11,5,0.6875,271,2,16,NA,0.12888537388874,0.00187912413559518,328,564,3693,21,11,1.14895478619988,8,17,29,9,11,0.581560283687943,15,24,3964,23,8,9.5,1,7.5
M.Hasselbeck,2008,0,SEA,4,12,0.25,69,0,7,NA,-0.181440184767478,0.00231871119120987,109,229,1216,5,10,-6.91698023458807,35,36,26,34,37,0.475982532751092,36,25,1285,5,35,36.5,0,32.5
M.Ryan,2008,0,ATL,11,5,0.6875,104,1,16,NA,0.132522989615093,0.00402344163510341,265,452,3440,16,11,1.18617479693833,13,16,16,8,16,0.586283185840708,13,26,3544,17,11,17.5,1,7.5
M.Schaub,2008,0,HOU,8,8,0.5,68,2,11,NA,0.0482339378512103,0.00239525553095386,251,404,3043,15,10,4.97358323605249,18,5,25,16,19,0.621287128712871,6,27,3111,17,19,17.5,1,21.5
P.Rivers,2008,0,LAC,8,8,0.5,84,0,16,NA,0.237467684260709,0.00395945990885033,312,508,4004,34,11,5.07591337855182,5,2,18,1,2,0.614173228346457,9,29,4088,34,5,1.5,1,21.5
R.Fitzpatrick,2008,0,CIN,4,11,0.28125,304,2,12,NA,-0.193284708724643,0.00405914680866853,221,411,1905,8,9,-3.40792660167497,29,31,15,35,34,0.537712895377129,29,30,2209,10,27,30,1,32.5
S.Hill,2008,0,SF,7,9,0.4375,115,2,9,NA,0.0655076138100706,0.00554049286448669,181,312,2046,13,8,3.30674388307206,28,10,6,14,23,0.580128205128205,16,31,2161,15,29,21,0,26
S.Rosenfels,2008,0,HOU,8,8,0.5,37,0,6,NA,0.034413339714633,0.00539755917422689,116,183,1431,6,10,2.17071781151517,34,14,7,19,35,0.633879781420765,5,32,1468,6,34,35,0,21.5
S.Wallace,2008,0,SEA,4,12,0.25,78,0,9,NA,0.0406944336994383,0.00272208255352669,141,257,1532,11,3,-2.80015453696251,33,30,23,17,28,0.54863813229572,26,33,1610,11,33,28.5,0,32.5
T.Edwards,2008,0,BUF,7,9,0.4375,117,3,14,NA,0.0131054448241462,0.00137645523265696,245,398,2699,11,10,2.4737801111612,23,13,30,21,29,0.615577889447236,8,34,2816,14,23,23,1,26
T.Jackson,2008,0,MIN,10,6,0.625,139,0,7,NA,-0.0129455116252011,0.00342564674125891,88,164,1056,9,2,1.02340014467777,37,18,20,23,31,0.536585365853659,30,35,1195,9,36,31.5,0,10.5
T.Romo,2008,0,DAL,9,7,0.5625,41,0,13,NA,0.0736592497933368,0.00194616505153025,276,472,3448,26,14,4.57153914580766,12,7,28,12,6,0.584745762711864,14,36,3489,26,14,7,1,15
T.Thigpen,2008,0,KC,2,14,0.125,386,3,14,NA,-0.046470234071657,0.00445641225307655,230,449,2608,18,12,-5.79368830015815,25,35,10,26,14,0.512249443207127,33,37,2994,21,21,12.5,1,35.5
P.Manning,2009,1,IND,14,2,0.875,-13,0,16,NA,0.28991943705963,0.0040088667482058,393,582,4500,33,16,6.50310308160179,2,3,15,2,3,0.675257731958763,2,32,4487,33,4,3.5,1,1
A.Rodgers,2009,0,GB,11,5,0.6875,304,5,16,NA,0.189213359427358,0.00103747374208825,350,595,4434,30,7,3.92534483446559,4,8,33,6,4,0.588235294117647,12,1,4738,35,2,2,1,6
A.Smith,2009,0,SF,8,8,0.5,51,0,11,NA,-0.0640470949165941,0.00242517104077351,225,394,2350,18,12,-1.57630755553232,24,23,23,22,19,0.571065989847716,16,2,2401,18,24,19.5,1,19
B.Favre,2009,0,MIN,12,4,0.75,7,0,16,NA,0.22128363706098,0.00218635741790725,364,566,4202,33,7,6.0702714227861,9,4,25,5,2,0.643109540636042,4,3,4209,33,9,3.5,1,4
B.Gradkowski,2009,0,LV,5,11,0.3125,108,0,7,NA,-0.0275795169235146,0.00735208928466941,82,161,1007,6,3,-2.0745820378604,35,24,2,20,31,0.509316770186335,31,4,1115,6,35,32.5,0,30
B.Quinn,2009,0,CLE,5,11,0.3125,98,1,10,NA,-0.192359433177879,7.35177801806386e-4,136,275,1339,8,7,-7.26929308757895,31,35,35,34,29,0.494545454545455,37,5,1437,9,31,29,1,30
B.Roethlisberger,2009,0,PIT,9,7,0.5625,79,2,15,NA,0.139477529167259,0.00105705590435134,337,556,4328,26,12,5.39316596615149,7,5,32,10,11,0.606115107913669,8,6,4407,28,7,8.5,1,13
C.Henne,2009,0,MIA,7,9,0.4375,32,1,14,NA,0.0188339075406908,0.00407690525647999,274,479,2878,12,14,-0.0909439465972815,22,19,14,18,24,0.572025052192067,15,7,2910,13,22,25,1,24
C.Palmer,2009,0,CIN,10,6,0.625,93,3,16,NA,0.0519084913851858,0.00558070855618245,282,494,3094,21,13,0.236636102199554,18,16,9,16,15,0.57085020242915,17,8,3187,24,18,13.5,1,9
D.Anderson,2009,0,CLE,5,11,0.3125,8,2,8,NA,-0.438171874164658,0.00949124651183248,81,193,888,3,10,-14.1393617954519,39,39,1,38,36,0.419689119170984,39,9,896,5,39,35,0,30
D.Brees,2009,0,NO,13,3,0.8125,33,2,15,NA,0.270195431725118,0.00202210075064806,363,535,4388,34,11,7.52034879972049,6,1,26,3,1,0.678504672897196,1,10,4421,36,6,1,1,2.5
D.Culpepper,2009,0,DET,2,14,0.125,91,0,8,NA,-0.157230929339175,0.00111059389088329,89,172,945,3,6,-4.15488105583814,36,27,31,29,37,0.517441860465116,27,11,1036,3,36,38,0,36.5
D.Garrard,2009,0,JAX,7,9,0.4375,323,3,16,NA,-0.0408050281701793,0.00471624111138358,314,558,3597,15,10,1.83948785241569,16,12,13,21,22,0.562724014336918,20,12,3920,18,11,19.5,1,24
D.McNabb,2009,0,PHI,11,5,0.6875,141,2,14,NA,0.075310296200179,0.0037428350644776,267,481,3553,22,10,0.028494551431301,17,18,17,14,13,0.555093555093555,23,13,3694,24,16,13.5,1,6
E.Manning,2009,0,NYG,8,8,0.5,65,0,16,NA,0.157165463544597,0.00374867083108869,317,539,4021,27,14,2.27070518623052,10,11,16,9,8,0.588126159554731,13,14,4086,27,10,11,1,19
J.Campbell,2009,0,WAS,4,12,0.25,236,1,16,NA,-0.012392493398037,0.00518831530695056,327,549,3618,20,15,1.46527871882456,14,13,11,19,18,0.595628415300546,9,15,3854,21,13,17,1,33.5
J.Cutler,2009,0,CHI,7,9,0.4375,172,1,16,NA,-0.0870411984108448,0.00320403886753895,336,591,3666,27,26,0.561357672297323,13,15,19,23,9,0.568527918781726,18,16,3838,28,14,8.5,1,24
J.Delhomme,2009,0,CAR,8,8,0.5,60,0,11,NA,-0.165784655023104,3.00475948641733e-4,178,345,2015,8,18,-4.63105738645233,26,29,37,30,30,0.515942028985507,28,17,2075,8,27,30,1,19
J.Flacco,2009,0,BAL,9,7,0.5625,62,0,16,NA,0.0827000364699393,0.00550902064541451,315,536,3613,21,12,2.8491062144398,15,10,10,13,16,0.587686567164179,14,18,3675,21,17,17,1,13
J.Freeman,2009,0,TB,3,13,0.1875,162,0,10,NA,-0.187796045956474,0.00483911451234526,159,312,1857,10,18,-4.16438318264317,28,28,12,32,26,0.509615384615385,30,19,2019,10,28,27.5,1,35
J.Russell,2009,0,LV,5,11,0.3125,45,0,12,NA,-0.451624413013938,0.00671299702038855,120,278,1287,3,11,-12.1017097384351,32,38,4,39,38,0.431654676258993,38,20,1332,3,32,38,1,30
K.Boller,2009,0,LA,1,15,0.0625,76,0,7,NA,-0.405375617242481,0.00166361609033109,98,193,899,3,6,-8.44031028276266,38,37,28,37,39,0.507772020725389,32,21,975,3,38,38,0,38.5
K.Collins,2009,0,TEN,8,8,0.5,15,1,7,NA,-0.123474162461893,2.10025651159144e-4,119,222,1225,6,8,-4.67175772172983,33,31,38,25,32,0.536036036036036,25,22,1240,7,34,31,0,19
K.Orton,2009,0,DEN,8,8,0.5,71,0,16,NA,0.0377075074345852,0.00238770487417794,336,571,3802,21,12,-1.12519516929317,11,22,24,17,17,0.588441330998249,11,23,3873,21,12,17,1,19
K.Warner,2009,0,ARI,10,6,0.625,10,0,15,NA,0.0687745370148213,-9.13684388266908e-4,340,538,3758,27,14,4.03739820297057,12,7,39,15,10,0.631970260223048,6,24,3768,27,15,11,1,9
M.Bulger,2009,0,LA,1,15,0.0625,22,0,9,NA,-0.172015030205122,5.9947386190486e-4,140,262,1469,5,6,-5.4571705735076,29,33,36,31,34,0.534351145038168,26,25,1491,5,30,35,0,38.5
M.Cassel,2009,0,KC,4,12,0.25,196,0,15,NA,-0.151777054065014,0.00681553003562563,272,537,2924,16,16,-5.04217355577777,20,32,3,27,21,0.506517690875233,33,26,3120,16,20,22,1,33.5
M.Hasselbeck,2009,0,SEA,5,11,0.3125,119,0,14,NA,-0.13504854252587,0.00310666166993576,293,521,3029,17,17,-2.39490390755236,19,25,20,26,20,0.562380038387716,21,27,3148,17,19,21,1,30
M.Ryan,2009,0,ATL,9,7,0.5625,49,1,14,NA,0.0925956001118728,0.00574170398693116,263,471,2916,22,14,-0.669365374505382,21,20,8,11,14,0.558386411889597,22,28,2965,23,21,15,1,13
M.Sanchez,2009,0,NYJ,9,7,0.5625,106,3,15,NA,-0.209264011936249,7.76670466931379e-4,196,394,2444,12,20,-5.53092874358291,23,34,34,36,25,0.49746192893401,36,29,2550,15,23,23.5,1,13
M.Schaub,2009,0,HOU,9,7,0.5625,61,0,16,NA,0.186008144161988,0.00271630616653954,396,611,4770,29,15,5.02444842859659,1,6,21,7,5,0.648117839607201,3,30,4831,29,1,6,1,13
M.Stafford,2009,0,DET,2,14,0.125,108,2,10,NA,-0.190113827133056,0.00656980196603253,201,402,2267,13,20,-7.63536258066287,25,36,6,33,23,0.5,35,31,2375,15,25,23.5,1,36.5
P.Rivers,2009,0,LAC,13,3,0.8125,50,1,16,NA,0.324848577770613,0.00355498843702446,317,511,4254,28,9,6.57052245258279,8,2,18,1,6,0.620352250489237,7,33,4304,29,8,6,1,2.5
R.Fitzpatrick,2009,0,BUF,6,10,0.375,141,1,10,NA,-0.193621368421964,0.00588669386098802,127,249,1422,9,10,-3.03302767040493,30,26,7,35,28,0.51004016064257,29,34,1563,10,29,27.5,1,26.5
S.Hill,2009,0,SF,8,8,0.5,70,0,6,NA,-0.107697119188015,0.00120218147999846,87,173,943,5,2,-4.64924130784838,37,30,30,24,35,0.502890173410405,34,35,1013,5,37,35,0,19
T.Brady,2009,0,NE,10,6,0.625,44,1,16,NA,0.221697630069118,0.001366059935558,371,584,4398,28,13,3.78273096467767,5,9,29,4,7,0.63527397260274,5,36,4442,29,5,6,1,9
T.Edwards,2009,0,BUF,6,10,0.375,106,0,8,NA,-0.157063690365537,0.00249659405090543,110,205,1169,6,7,0.190147807478239,34,17,22,28,33,0.536585365853659,24,37,1275,6,33,32.5,0,26.5
T.Romo,2009,0,DAL,11,5,0.6875,105,1,16,NA,0.176601793185917,0.00169933474039734,347,584,4483,26,9,0.689061169905338,3,14,27,8,12,0.594178082191781,10,38,4588,27,3,11,1,6
V.Young,2009,0,TEN,8,8,0.5,281,2,12,NA,0.0855394858176955,0.00668228627667311,152,268,1879,10,7,-0.917974442947568,27,21,5,12,27,0.567164179104478,19,39,2160,12,26,26,1,19
T.Brady,2010,1,NE,14,2,0.875,30,1,16,NA,0.272632685952246,-5.35857588795932e-4,324,518,3900,36,4,3.18041576925489,8,9,38,1,1,0.625482625482625,4,36,3930,37,8,1,1,1
A.Rodgers,2010,0,GB,10,6,0.625,356,4,15,NA,0.190158349750928,0.00170022068411789,312,506,3922,28,11,5.85865144906887,7,5,33,3,6,0.616600790513834,5,1,4278,32,5,4,1,11
A.Smith,2010,0,SF,6,10,0.375,60,0,11,NA,-0.0489529254087624,0.00475877967722713,204,368,2370,14,10,-2.12983585535044,27,31,8,27,24,0.554347826086957,24,2,2430,14,28,26.5,1,26.5
B.Favre,2010,0,MIN,6,10,0.375,8,0,13,NA,-0.130298844420454,0.00299799682848997,217,381,2509,11,19,-1.55434289507652,25,28,24,35,29,0.569553805774278,20,3,2517,11,26,29.5,1,26.5
B.Gradkowski,2010,0,LV,8,8,0.5,41,0,6,NA,-0.129889749631339,0.00480906230496379,83,167,1059,5,7,-7.32687786702187,37,36,7,34,35,0.497005988023952,36,4,1100,5,37,36.5,0,17
B.Roethlisberger,2010,0,PIT,12,4,0.75,176,2,12,NA,0.164752342737649,0.00225293971080349,240,421,3200,17,5,3.6685229684558,18,8,29,4,19,0.570071258907363,19,5,3376,19,18,19.5,1,3.5
C.Henne,2010,0,MIA,7,9,0.4375,52,0,15,NA,-0.0141025666282629,0.00193267896698198,302,521,3298,15,19,-0.308301955768743,15,23,32,23,23,0.579654510556622,15,6,3350,15,19,23.5,1,20
C.McCoy,2010,0,CLE,5,11,0.3125,136,1,8,NA,-0.0396248156633111,0.00976626426123774,135,245,1576,6,9,1.96520919149572,32,14,1,26,34,0.551020408163265,25,7,1712,7,31,33,0,33
C.Palmer,2010,0,CIN,4,12,0.25,50,0,16,NA,0.039219190402552,0.00238905306762391,362,615,3970,26,20,0.864355447878133,6,18,28,20,9,0.588617886178862,14,8,4020,26,7,11.5,1,36
D.Anderson,2010,0,ARI,5,11,0.3125,25,0,12,NA,-0.169202850379851,0.00211854068708083,169,353,2065,7,10,-8.08084964102302,29,37,30,36,32,0.478753541076487,37,9,2090,7,29,33,1,33
D.Brees,2010,0,NO,11,5,0.6875,-3,0,16,NA,0.116111614575673,0.00353017962223755,448,683,4620,33,22,6.04547903428367,3,3,18,12,2,0.65592972181552,2,10,4617,33,3,2.5,1,6
D.Garrard,2010,0,JAX,8,8,0.5,279,5,14,NA,0.0400071256665773,0.00505961260424547,236,399,2734,23,15,4.47876950242243,23,6,6,19,13,0.591478696741855,12,11,3013,28,23,8.5,1,17
D.McNabb,2010,0,WAS,6,10,0.375,151,0,13,NA,-0.0588696266013664,-3.20132592413998e-4,275,511,3377,14,15,-3.46328458496941,14,33,37,28,25,0.538160469667319,31,12,3528,14,15,26.5,1,26.5
E.Manning,2010,0,NYG,10,6,0.625,70,0,16,NA,0.058570631332383,0.00325211658360511,339,555,4002,31,25,2.5203063888353,5,11,23,15,4,0.610810810810811,8,13,4072,31,6,5,1,11
J.Campbell,2010,0,LV,8,8,0.5,221,1,13,NA,0.0191177009606849,0.00351806751909463,194,363,2387,13,8,-0.0167516738544276,26,22,19,22,27,0.534435261707989,33,14,2608,14,25,26.5,1,17
J.Clausen,2010,0,CAR,2,14,0.125,57,0,13,NA,-0.28009867050748,0.00414471933201378,157,332,1558,3,9,-8.77076601023441,33,39,12,38,38,0.47289156626506,38,15,1615,3,33,38,1,38.5
J.Cutler,2010,0,CHI,11,5,0.6875,232,1,15,NA,-0.0739362640576539,0.00404275138162454,261,486,3274,23,16,1.5061799559235,17,17,14,30,14,0.537037037037037,32,16,3506,24,16,14.5,1,6
J.Delhomme,2010,0,CLE,5,11,0.3125,-2,0,5,NA,-0.321774205103915,-0.00130297487752663,93,155,872,2,7,2.12292400657708,38,13,39,39,39,0.6,10,17,870,2,39,39,0,33
J.Flacco,2010,0,BAL,12,4,0.75,84,1,16,NA,0.0787798878992284,0.00586409749825793,306,529,3622,25,10,2.80776052509105,11,10,2,13,10,0.578449905482042,17,18,3706,26,12,11.5,1,3.5
J.Freeman,2010,0,TB,10,6,0.625,364,0,16,NA,0.126585386717381,0.00508281331082029,291,503,3451,25,6,1.80359790360902,13,15,5,10,11,0.578528827037773,16,19,3815,25,10,13,1,11
